par_id,exp_dep,age_dep,seasforc_width_wks,R0,seasforce_peak,omega,const_delta
29335,1.375,0.4375,5,1.1,1,0.0022222222222222222,2.9229465019565577
29336,1.5,0.4375,5,1.1,1,0.0022222222222222222,3.4262306594552165
29347,1,0.5,5,1.1,1,0.0022222222222222222,2.2411509374657976
29348,1.125,0.5,5,1.1,1,0.0022222222222222222,2.669483259488741
29349,1.25,0.5,5,1.1,1,0.0022222222222222222,3.160766768382679
29360,0.75,0.5625,5,1.1,1,0.0022222222222222222,1.9091185631676906
29361,0.875,0.5625,5,1.1,1,0.0022222222222222222,2.305928651674271
29362,1,0.5625,5,1.1,1,0.0022222222222222222,2.764919248595366
29363,1.125,0.5625,5,1.1,1,0.0022222222222222222,3.293355001028868
29373,0.5,0.625,5,1.1,1,0.0022222222222222222,1.5348047430061693
29374,0.625,0.625,5,1.1,1,0.0022222222222222222,1.884884142843157
29375,0.75,0.625,5,1.1,1,0.0022222222222222222,2.2949179620295905
29376,0.875,0.625,5,1.1,1,0.0022222222222222222,2.771916414193453
29386,0.25,0.6875,5,1.1,1,0.0022222222222222222,1.16483259467039
29387,0.375,0.6875,5,1.1,1,0.0022222222222222222,1.4578556071263358
29388,0.5,0.6875,5,1.1,1,0.0022222222222222222,1.8069598548409023
29389,0.625,0.6875,5,1.1,1,0.0022222222222222222,2.219116140123952
29401,0.25,0.75,5,1.1,1,0.0022222222222222222,1.3488832127176713
29402,0.375,0.75,5,1.1,1,0.0022222222222222222,1.6882056391764104
29532,1.625,0.3125,7,1.1,1,0.0022222222222222222,2.1925152252679103
29546,1.5,0.375,7,1.1,1,0.0022222222222222222,2.590884258432217
29547,1.625,0.375,7,1.1,1,0.0022222222222222222,3.0243141539958573
29559,1.25,0.4375,7,1.1,1,0.0022222222222222222,2.4818175060987113
29560,1.375,0.4375,7,1.1,1,0.0022222222222222222,2.9229465019565577
29561,1.5,0.4375,7,1.1,1,0.0022222222222222222,3.4262306594552165
29573,1.125,0.5,7,1.1,1,0.0022222222222222222,2.669483259488741
29574,1.25,0.5,7,1.1,1,0.0022222222222222222,3.160766768382679
29575,1.375,0.5,7,1.1,1,0.0022222222222222222,3.7225751476253994
29586,0.875,0.5625,7,1.1,1,0.0022222222222222222,2.305928651674271
29587,1,0.5625,7,1.1,1,0.0022222222222222222,2.764919248595366
29598,0.5,0.625,7,1.1,1,0.0022222222222222222,1.5348047430061693
29599,0.625,0.625,7,1.1,1,0.0022222222222222222,1.884884142843157
29600,0.75,0.625,7,1.1,1,0.0022222222222222222,2.2949179620295905
29611,0.25,0.6875,7,1.1,1,0.0022222222222222222,1.16483259467039
29612,0.375,0.6875,7,1.1,1,0.0022222222222222222,1.4578556071263358
29613,0.5,0.6875,7,1.1,1,0.0022222222222222222,1.8069598548409023
29626,0.25,0.75,7,1.1,1,0.0022222222222222222,1.3488832127176713
29715,2,0.125,3,1.2,1,0.0022222222222222222,1.1033628245000253
29729,1.875,0.1875,3,1.2,1,0.0022222222222222222,1.488647522992084
29730,2,0.1875,3,1.2,1,0.0022222222222222222,1.7208133439539293
29744,1.875,0.25,3,1.2,1,0.0022222222222222222,2.2374102334438137
29770,1.375,0.375,3,1.2,1,0.0022222222222222222,2.4112422392366133
29784,1.25,0.4375,3,1.2,1,0.0022222222222222222,2.7074372793804122
29797,1,0.5,3,1.2,1,0.0022222222222222222,2.44489193178087
29810,0.75,0.5625,3,1.2,1,0.0022222222222222222,2.082674796182935
29811,0.875,0.5625,3,1.2,1,0.0022222222222222222,2.515558529099205
29823,0.5,0.625,3,1.2,1,0.0022222222222222222,1.674332446915821
29824,0.625,0.625,3,1.2,1,0.0022222222222222222,2.0562372467379895
29836,0.25,0.6875,3,1.2,1,0.0022222222222222222,1.2707264669131524
29837,0.375,0.6875,3,1.2,1,0.0022222222222222222,1.5903879350469114
29982,1.625,0.3125,5,1.2,1,0.0022222222222222222,2.3918347912013562
29996,1.5,0.375,5,1.2,1,0.0022222222222222222,2.8264191910169636
29997,1.625,0.375,5,1.2,1,0.0022222222222222222,3.299251804359117
30009,1.25,0.4375,5,1.2,1,0.0022222222222222222,2.7074372793804122
30010,1.375,0.4375,5,1.2,1,0.0022222222222222222,3.1886689112253355
30011,1.5,0.4375,5,1.2,1,0.0022222222222222222,3.737706173951145
30023,1.125,0.5,5,1.2,1,0.0022222222222222222,2.912163555805899
30024,1.25,0.5,5,1.2,1,0.0022222222222222222,3.448109201872013
30025,1.375,0.5,5,1.2,1,0.0022222222222222222,4.060991070136799
30036,0.875,0.5625,5,1.2,1,0.0022222222222222222,2.515558529099205
30037,1,0.5625,5,1.2,1,0.0022222222222222222,3.0162755439222173
30038,1.125,0.5625,5,1.2,1,0.0022222222222222222,3.59275091021331
30049,0.625,0.625,5,1.2,1,0.0022222222222222222,2.0562372467379895
30050,0.75,0.625,5,1.2,1,0.0022222222222222222,2.5035468676686436
30051,0.875,0.625,5,1.2,1,0.0022222222222222222,3.0239088154837668
30061,0.25,0.6875,5,1.2,1,0.0022222222222222222,1.2707264669131524
30062,0.375,0.6875,5,1.2,1,0.0022222222222222222,1.5903879350469114
30063,0.5,0.6875,5,1.2,1,0.0022222222222222222,1.9712289325537111
30064,0.625,0.6875,5,1.2,1,0.0022222222222222222,2.420853971044311
30076,0.25,0.75,5,1.2,1,0.0022222222222222222,1.4715089593283686
30077,0.375,0.75,5,1.2,1,0.0022222222222222222,1.8416788791015384
30207,1.625,0.3125,7,1.2,1,0.0022222222222222222,2.3918347912013562
30221,1.5,0.375,7,1.2,1,0.0022222222222222222,2.8264191910169636
30222,1.625,0.375,7,1.2,1,0.0022222222222222222,3.299251804359117
30235,1.375,0.4375,7,1.2,1,0.0022222222222222222,3.1886689112253355
30236,1.5,0.4375,7,1.2,1,0.0022222222222222222,3.737706173951145
30248,1.125,0.5,7,1.2,1,0.0022222222222222222,2.912163555805899
30249,1.25,0.5,7,1.2,1,0.0022222222222222222,3.448109201872013
30261,0.875,0.5625,7,1.2,1,0.0022222222222222222,2.515558529099205
30262,1,0.5625,7,1.2,1,0.0022222222222222222,3.0162755439222173
30274,0.625,0.625,7,1.2,1,0.0022222222222222222,2.0562372467379895
30275,0.75,0.625,7,1.2,1,0.0022222222222222222,2.5035468676686436
30287,0.375,0.6875,7,1.2,1,0.0022222222222222222,1.5903879350469114
30288,0.5,0.6875,7,1.2,1,0.0022222222222222222,1.9712289325537111
30301,0.25,0.75,7,1.2,1,0.0022222222222222222,1.4715089593283686
30390,2,0.125,3,1.3,1,0.0022222222222222222,1.195309726541694
30405,2,0.1875,3,1.3,1,0.0022222222222222222,1.8642144559500902
30419,1.875,0.25,3,1.3,1,0.0022222222222222222,2.4238610862307985
30431,1.5,0.3125,3,1.3,1,0.0022222222222222222,2.2198028026283594
30459,1.25,0.4375,3,1.3,1,0.0022222222222222222,2.9330570526621136
30473,1.125,0.5,3,1.3,1,0.0022222222222222222,3.154843852123058
30486,0.875,0.5625,3,1.3,1,0.0022222222222222222,2.725188406524139
30499,0.625,0.625,3,1.3,1,0.0022222222222222222,2.227590350632822
30511,0.25,0.6875,3,1.3,1,0.0022222222222222222,1.376620339155915
30512,0.375,0.6875,3,1.3,1,0.0022222222222222222,1.7229202629674876
30628,1.75,0.1875,5,1.3,1,0.0022222222222222222,1.391171026961126
30657,1.625,0.3125,5,1.3,1,0.0022222222222222222,2.591154357134803
30671,1.5,0.375,5,1.3,1,0.0022222222222222222,3.0619541236017107
30672,1.625,0.375,5,1.3,1,0.0022222222222222222,3.5741894547223767
30685,1.375,0.4375,5,1.3,1,0.0022222222222222222,3.4543913204941132
30686,1.5,0.4375,5,1.3,1,0.0022222222222222222,4.0491816884470735
30698,1.125,0.5,5,1.3,1,0.0022222222222222222,3.154843852123058
30699,1.25,0.5,5,1.3,1,0.0022222222222222222,3.735451635361348
30700,1.375,0.5,5,1.3,1,0.0022222222222222222,4.399406992648199
30711,0.875,0.5625,5,1.3,1,0.0022222222222222222,2.725188406524139
30712,1,0.5625,5,1.3,1,0.0022222222222222222,3.267631839249069
30713,1.125,0.5625,5,1.3,1,0.0022222222222222222,3.892146819397753
30724,0.625,0.625,5,1.3,1,0.0022222222222222222,2.227590350632822
30725,0.75,0.625,5,1.3,1,0.0022222222222222222,2.7121757733076977
30726,0.875,0.625,5,1.3,1,0.0022222222222222222,3.2759012167740806
30737,0.375,0.6875,5,1.3,1,0.0022222222222222222,1.7229202629674876
30738,0.5,0.6875,5,1.3,1,0.0022222222222222222,2.1354980102665206
30739,0.625,0.6875,5,1.3,1,0.0022222222222222222,2.6225918019646706
30751,0.25,0.75,5,1.3,1,0.0022222222222222222,1.594134705939066
30752,0.375,0.75,5,1.3,1,0.0022222222222222222,1.9951521190266668
30883,1.75,0.3125,7,1.3,1,0.0022222222222222222,3.0135058320224632
30897,1.625,0.375,7,1.3,1,0.0022222222222222222,3.5741894547223767
30898,1.75,0.375,7,1.3,1,0.0022222222222222222,4.156773114230462
30910,1.375,0.4375,7,1.3,1,0.0022222222222222222,3.4543913204941132
30911,1.5,0.4375,7,1.3,1,0.0022222222222222222,4.0491816884470735
30912,1.625,0.4375,7,1.3,1,0.0022222222222222222,4.72657064962121
30923,1.125,0.5,7,1.3,1,0.0022222222222222222,3.154843852123058
30924,1.25,0.5,7,1.3,1,0.0022222222222222222,3.735451635361348
30937,1,0.5625,7,1.3,1,0.0022222222222222222,3.267631839249069
30976,0.25,0.75,7,1.3,1,0.0022222222222222222,1.594134705939066
31080,2,0.1875,3,1.4,1,0.0022222222222222222,2.007615567946251
31092,1.625,0.25,3,1.4,1,0.0022222222222222222,1.936155335958545
31121,1.5,0.375,3,1.4,1,0.0022222222222222222,3.2974890561864574
31148,1.125,0.5,3,1.4,1,0.0022222222222222222,3.397524148440216
31318,1.75,0.25,5,1.4,1,0.0022222222222222222,2.2517436603291276
31333,1.75,0.3125,5,1.4,1,0.0022222222222222222,3.2453139729472675
31347,1.625,0.375,5,1.4,1,0.0022222222222222222,3.8491271050856364
31348,1.75,0.375,5,1.4,1,0.0022222222222222222,4.4765248922481895
31360,1.375,0.4375,5,1.4,1,0.0022222222222222222,3.720113729762891
31361,1.5,0.4375,5,1.4,1,0.0022222222222222222,4.360657202943003
31362,1.625,0.4375,5,1.4,1,0.0022222222222222222,5.090153007284379
31374,1.25,0.5,5,1.4,1,0.0022222222222222222,4.022794068850682
31375,1.375,0.5,5,1.4,1,0.0022222222222222222,4.737822915159599
31387,1,0.5625,5,1.4,1,0.0022222222222222222,3.51898813457592
31388,1.125,0.5625,5,1.4,1,0.0022222222222222222,4.191542728582196
31400,0.75,0.625,5,1.4,1,0.0022222222222222222,2.920804678946751
31412,0.375,0.6875,5,1.4,1,0.0022222222222222222,1.8554525908880635
31413,0.5,0.6875,5,1.4,1,0.0022222222222222222,2.2997670879793297
31426,0.25,0.75,5,1.4,1,0.0022222222222222222,1.7167604525497633
31558,1.75,0.3125,7,1.4,1,0.0022222222222222222,3.2453139729472675
31559,1.875,0.3125,7,1.4,1,0.0022222222222222222,3.762098661002677
31572,1.625,0.375,7,1.4,1,0.0022222222222222222,3.8491271050856364
31573,1.75,0.375,7,1.4,1,0.0022222222222222222,4.4765248922481895
31586,1.5,0.4375,7,1.4,1,0.0022222222222222222,4.360657202943003
31599,1.25,0.5,7,1.4,1,0.0022222222222222222,4.022794068850682
31782,1.625,0.3125,3,1.5,1,0.0022222222222222222,2.9897934890016953
31796,1.5,0.375,3,1.5,1,0.0022222222222222222,3.5330239887712045
32008,1.75,0.3125,5,1.5,1,0.0022222222222222222,3.4771221138720727
32009,1.875,0.3125,5,1.5,1,0.0022222222222222222,4.03081999393144
32022,1.625,0.375,5,1.5,1,0.0022222222222222222,4.124064755448896
32023,1.75,0.375,5,1.5,1,0.0022222222222222222,4.796276670265917
32036,1.5,0.4375,5,1.5,1,0.0022222222222222222,4.672132717438931
32037,1.625,0.4375,5,1.5,1,0.0022222222222222222,5.4537353649475495
32049,1.25,0.5,5,1.5,1,0.0022222222222222222,4.310136502340017
32062,1,0.5625,5,1.5,1,0.0022222222222222222,3.7703444299027717
32101,0.25,0.75,5,1.5,1,0.0022222222222222222,1.8393861991604608
32219,1.875,0.25,7,1.5,1,0.0022222222222222222,2.7967627918047673
32233,1.75,0.3125,7,1.5,1,0.0022222222222222222,3.4771221138720727
32234,1.875,0.3125,7,1.5,1,0.0022222222222222222,4.03081999393144
32247,1.625,0.375,7,1.5,1,0.0022222222222222222,4.124064755448896
32248,1.75,0.375,7,1.5,1,0.0022222222222222222,4.796276670265917
32261,1.5,0.4375,7,1.5,1,0.0022222222222222222,4.672132717438931
32414,1.875,0.125,3,1,1.25,0.0022222222222222222,0.7954176346437618
32415,2,0.125,3,1,1.25,0.0022222222222222222,0.9194690204166878
32426,1.5,0.1875,3,1,1.25,0.0022222222222222222,0.7882782269914754
32429,1.875,0.1875,3,1,1.25,0.0022222222222222222,1.2405396024934032
32443,1.75,0.25,3,1,1.25,0.0022222222222222222,1.60838832880652
32455,1.375,0.3125,3,1,1.25,0.0022222222222222222,1.4567174165064702
32457,1.625,0.3125,3,1,1.25,0.0022222222222222222,1.9931956593344637
32469,1.25,0.375,3,1,1.25,0.0022222222222222222,1.7061160706545966
32471,1.5,0.375,3,1,1.25,0.0022222222222222222,2.35534932584747
32483,1.125,0.4375,3,1,1.25,0.0022222222222222222,1.9055129717569395
32485,1.375,0.4375,3,1,1.25,0.0022222222222222222,2.6572240926877795
32497,1,0.5,3,1,1.25,0.0022222222222222222,2.037409943150725
32498,1.125,0.5,3,1,1.25,0.0022222222222222222,2.426802963171583
32499,1.25,0.5,3,1,1.25,0.0022222222222222222,2.873424334893344
32510,0.75,0.5625,3,1,1.25,0.0022222222222222222,1.7355623301524459
32511,0.875,0.5625,3,1,1.25,0.0022222222222222222,2.0962987742493375
32512,1,0.5625,3,1,1.25,0.0022222222222222222,2.5135629532685146
32522,0.375,0.625,3,1,1.25,0.0022222222222222222,1.125709821107558
32523,0.5,0.625,3,1,1.25,0.0022222222222222222,1.3952770390965175
32524,0.625,0.625,3,1,1.25,0.0022222222222222222,1.7135310389483245
32525,0.75,0.625,3,1,1.25,0.0022222222222222222,2.0862890563905365
32536,0.25,0.6875,3,1,1.25,0.0022222222222222222,1.058938722427627
32537,0.375,0.6875,3,1,1.25,0.0022222222222222222,1.3253232792057597
32640,2,0.125,5,1,1.25,0.0022222222222222222,0.9194690204166878
32667,1.625,0.25,5,1,1.25,0.0022222222222222222,1.3829680971132465
32681,1.5,0.3125,5,1,1.25,0.0022222222222222222,1.7075406174064303
32695,1.375,0.375,5,1,1.25,0.0022222222222222222,2.0093685326971777
32696,1.5,0.375,5,1,1.25,0.0022222222222222222,2.35534932584747
32697,1.625,0.375,5,1,1.25,0.0022222222222222222,2.7493765036325977
32709,1.25,0.4375,5,1,1.25,0.0022222222222222222,2.2561977328170104
32710,1.375,0.4375,5,1,1.25,0.0022222222222222222,2.6572240926877795
32711,1.5,0.4375,5,1,1.25,0.0022222222222222222,3.1147551449592874
32722,1,0.5,5,1,1.25,0.0022222222222222222,2.037409943150725
32723,1.125,0.5,5,1,1.25,0.0022222222222222222,2.426802963171583
32724,1.25,0.5,5,1,1.25,0.0022222222222222222,2.873424334893344
32735,0.75,0.5625,5,1,1.25,0.0022222222222222222,1.7355623301524459
32736,0.875,0.5625,5,1,1.25,0.0022222222222222222,2.0962987742493375
32737,1,0.5625,5,1,1.25,0.0022222222222222222,2.5135629532685146
32738,1.125,0.5625,5,1,1.25,0.0022222222222222222,2.993959091844425
32748,0.5,0.625,5,1,1.25,0.0022222222222222222,1.3952770390965175
32749,0.625,0.625,5,1,1.25,0.0022222222222222222,1.7135310389483245
32750,0.75,0.625,5,1,1.25,0.0022222222222222222,2.0862890563905365
32751,0.875,0.625,5,1,1.25,0.0022222222222222222,2.519924012903139
32761,0.25,0.6875,5,1,1.25,0.0022222222222222222,1.058938722427627
32762,0.375,0.6875,5,1,1.25,0.0022222222222222222,1.3253232792057597
32763,0.5,0.6875,5,1,1.25,0.0022222222222222222,1.6426907771280927
32764,0.625,0.6875,5,1,1.25,0.0022222222222222222,2.017378309203593
32776,0.25,0.75,5,1,1.25,0.0022222222222222222,1.2262574661069738
32777,0.375,0.75,5,1,1.25,0.0022222222222222222,1.534732399251282
32907,1.625,0.3125,7,1,1.25,0.0022222222222222222,1.9931956593344637
32921,1.5,0.375,7,1,1.25,0.0022222222222222222,2.35534932584747
32922,1.625,0.375,7,1,1.25,0.0022222222222222222,2.7493765036325977
32934,1.25,0.4375,7,1,1.25,0.0022222222222222222,2.2561977328170104
32935,1.375,0.4375,7,1,1.25,0.0022222222222222222,2.6572240926877795
32936,1.5,0.4375,7,1,1.25,0.0022222222222222222,3.1147551449592874
32948,1.125,0.5,7,1,1.25,0.0022222222222222222,2.426802963171583
32949,1.25,0.5,7,1,1.25,0.0022222222222222222,2.873424334893344
32950,1.375,0.5,7,1,1.25,0.0022222222222222222,3.3841592251139994
32961,0.875,0.5625,7,1,1.25,0.0022222222222222222,2.0962987742493375
32962,1,0.5625,7,1,1.25,0.0022222222222222222,2.5135629532685146
32963,1.125,0.5625,7,1,1.25,0.0022222222222222222,2.993959091844425
32974,0.625,0.625,7,1,1.25,0.0022222222222222222,1.7135310389483245
32975,0.75,0.625,7,1,1.25,0.0022222222222222222,2.0862890563905365
32976,0.875,0.625,7,1,1.25,0.0022222222222222222,2.519924012903139
32986,0.25,0.6875,7,1,1.25,0.0022222222222222222,1.058938722427627
32987,0.375,0.6875,7,1,1.25,0.0022222222222222222,1.3253232792057597
32988,0.5,0.6875,7,1,1.25,0.0022222222222222222,1.6426907771280927
33001,0.25,0.75,7,1,1.25,0.0022222222222222222,1.2262574661069738
33090,2,0.125,3,1.1,1.25,0.0022222222222222222,1.0114159224583565
33104,1.875,0.1875,3,1.1,1.25,0.0022222222222222222,1.3645935627427437
33116,1.5,0.25,3,1.1,1.25,0.0022222222222222222,1.303244669469788
33118,1.75,0.25,3,1.1,1.25,0.0022222222222222222,1.769227161687172
33145,1.375,0.375,3,1.1,1.25,0.0022222222222222222,2.2103053859668957
33146,1.5,0.375,3,1.1,1.25,0.0022222222222222222,2.590884258432217
33147,1.625,0.375,3,1.1,1.25,0.0022222222222222222,3.0243141539958573
33159,1.25,0.4375,3,1.1,1.25,0.0022222222222222222,2.4818175060987113
33160,1.375,0.4375,3,1.1,1.25,0.0022222222222222222,2.9229465019565577
33172,1,0.5,3,1.1,1.25,0.0022222222222222222,2.2411509374657976
33173,1.125,0.5,3,1.1,1.25,0.0022222222222222222,2.669483259488741
33174,1.25,0.5,3,1.1,1.25,0.0022222222222222222,3.160766768382679
33185,0.75,0.5625,3,1.1,1.25,0.0022222222222222222,1.9091185631676906
33186,0.875,0.5625,3,1.1,1.25,0.0022222222222222222,2.305928651674271
33187,1,0.5625,3,1.1,1.25,0.0022222222222222222,2.764919248595366
33198,0.5,0.625,3,1.1,1.25,0.0022222222222222222,1.5348047430061693
33199,0.625,0.625,3,1.1,1.25,0.0022222222222222222,1.884884142843157
33200,0.75,0.625,3,1.1,1.25,0.0022222222222222222,2.2949179620295905
33201,0.875,0.625,3,1.1,1.25,0.0022222222222222222,2.771916414193453
33211,0.25,0.6875,3,1.1,1.25,0.0022222222222222222,1.16483259467039
33212,0.375,0.6875,3,1.1,1.25,0.0022222222222222222,1.4578556071263358
33213,0.5,0.6875,3,1.1,1.25,0.0022222222222222222,1.8069598548409023
33214,0.625,0.6875,3,1.1,1.25,0.0022222222222222222,2.219116140123952
33226,0.25,0.75,3,1.1,1.25,0.0022222222222222222,1.3488832127176713
33313,1.75,0.125,5,1.1,1.25,0.0022222222222222222,0.7547696688223166
33357,1.625,0.3125,5,1.1,1.25,0.0022222222222222222,2.1925152252679103
33358,1.75,0.3125,5,1.1,1.25,0.0022222222222222222,2.5498895501728533
33371,1.5,0.375,5,1.1,1.25,0.0022222222222222222,2.590884258432217
33372,1.625,0.375,5,1.1,1.25,0.0022222222222222222,3.0243141539958573
33384,1.25,0.4375,5,1.1,1.25,0.0022222222222222222,2.4818175060987113
33385,1.375,0.4375,5,1.1,1.25,0.0022222222222222222,2.9229465019565577
33386,1.5,0.4375,5,1.1,1.25,0.0022222222222222222,3.4262306594552165
33398,1.125,0.5,5,1.1,1.25,0.0022222222222222222,2.669483259488741
