par_id,exp_dep,age_dep,seasforc_width_wks,R0,seasforce_peak,omega,const_delta
33399,1.25,0.5,5,1.1,1.25,0.0022222222222222222,3.160766768382679
33400,1.375,0.5,5,1.1,1.25,0.0022222222222222222,3.7225751476253994
33411,0.875,0.5625,5,1.1,1.25,0.0022222222222222222,2.305928651674271
33412,1,0.5625,5,1.1,1.25,0.0022222222222222222,2.764919248595366
33413,1.125,0.5625,5,1.1,1.25,0.0022222222222222222,3.293355001028868
33424,0.625,0.625,5,1.1,1.25,0.0022222222222222222,1.884884142843157
33425,0.75,0.625,5,1.1,1.25,0.0022222222222222222,2.2949179620295905
33426,0.875,0.625,5,1.1,1.25,0.0022222222222222222,2.771916414193453
33427,1,0.625,5,1.1,1.25,0.0022222222222222222,3.3236609656314524
33436,0.25,0.6875,5,1.1,1.25,0.0022222222222222222,1.16483259467039
33437,0.375,0.6875,5,1.1,1.25,0.0022222222222222222,1.4578556071263358
33438,0.5,0.6875,5,1.1,1.25,0.0022222222222222222,1.8069598548409023
33439,0.625,0.6875,5,1.1,1.25,0.0022222222222222222,2.219116140123952
33440,0.75,0.6875,5,1.1,1.25,0.0022222222222222222,2.7018581004763664
33451,0.25,0.75,5,1.1,1.25,0.0022222222222222222,1.3488832127176713
33452,0.375,0.75,5,1.1,1.25,0.0022222222222222222,1.6882056391764104
33568,1.75,0.25,7,1.1,1.25,0.0022222222222222222,1.769227161687172
33582,1.625,0.3125,7,1.1,1.25,0.0022222222222222222,2.1925152252679103
33583,1.75,0.3125,7,1.1,1.25,0.0022222222222222222,2.5498895501728533
33596,1.5,0.375,7,1.1,1.25,0.0022222222222222222,2.590884258432217
33597,1.625,0.375,7,1.1,1.25,0.0022222222222222222,3.0243141539958573
33610,1.375,0.4375,7,1.1,1.25,0.0022222222222222222,2.9229465019565577
33611,1.5,0.4375,7,1.1,1.25,0.0022222222222222222,3.4262306594552165
33623,1.125,0.5,7,1.1,1.25,0.0022222222222222222,2.669483259488741
33624,1.25,0.5,7,1.1,1.25,0.0022222222222222222,3.160766768382679
33625,1.375,0.5,7,1.1,1.25,0.0022222222222222222,3.7225751476253994
33636,0.875,0.5625,7,1.1,1.25,0.0022222222222222222,2.305928651674271
33637,1,0.5625,7,1.1,1.25,0.0022222222222222222,2.764919248595366
33638,1.125,0.5625,7,1.1,1.25,0.0022222222222222222,3.293355001028868
33649,0.625,0.625,7,1.1,1.25,0.0022222222222222222,1.884884142843157
33650,0.75,0.625,7,1.1,1.25,0.0022222222222222222,2.2949179620295905
33651,0.875,0.625,7,1.1,1.25,0.0022222222222222222,2.771916414193453
33662,0.375,0.6875,7,1.1,1.25,0.0022222222222222222,1.4578556071263358
33663,0.5,0.6875,7,1.1,1.25,0.0022222222222222222,1.8069598548409023
33664,0.625,0.6875,7,1.1,1.25,0.0022222222222222222,2.219116140123952
33676,0.25,0.75,7,1.1,1.25,0.0022222222222222222,1.3488832127176713
33765,2,0.125,3,1.2,1.25,0.0022222222222222222,1.1033628245000253
33777,1.625,0.1875,3,1.2,1.25,0.0022222222222222222,1.1041794667985692
33779,1.875,0.1875,3,1.2,1.25,0.0022222222222222222,1.488647522992084
33794,1.875,0.25,3,1.2,1.25,0.0022222222222222222,2.2374102334438137
33806,1.5,0.3125,3,1.2,1.25,0.0022222222222222222,2.049048740887716
33808,1.75,0.3125,3,1.2,1.25,0.0022222222222222222,2.781697691097658
33820,1.375,0.375,3,1.2,1.25,0.0022222222222222222,2.4112422392366133
33822,1.625,0.375,3,1.2,1.25,0.0022222222222222222,3.299251804359117
33834,1.25,0.4375,3,1.2,1.25,0.0022222222222222222,2.7074372793804122
33835,1.375,0.4375,3,1.2,1.25,0.0022222222222222222,3.1886689112253355
33836,1.5,0.4375,3,1.2,1.25,0.0022222222222222222,3.737706173951145
33848,1.125,0.5,3,1.2,1.25,0.0022222222222222222,2.912163555805899
33849,1.25,0.5,3,1.2,1.25,0.0022222222222222222,3.448109201872013
33861,0.875,0.5625,3,1.2,1.25,0.0022222222222222222,2.515558529099205
33862,1,0.5625,3,1.2,1.25,0.0022222222222222222,3.0162755439222173
33863,1.125,0.5625,3,1.2,1.25,0.0022222222222222222,3.59275091021331
33874,0.625,0.625,3,1.2,1.25,0.0022222222222222222,2.0562372467379895
33875,0.75,0.625,3,1.2,1.25,0.0022222222222222222,2.5035468676686436
33876,0.875,0.625,3,1.2,1.25,0.0022222222222222222,3.0239088154837668
33886,0.25,0.6875,3,1.2,1.25,0.0022222222222222222,1.2707264669131524
33887,0.375,0.6875,3,1.2,1.25,0.0022222222222222222,1.5903879350469114
33888,0.5,0.6875,3,1.2,1.25,0.0022222222222222222,1.9712289325537111
33889,0.625,0.6875,3,1.2,1.25,0.0022222222222222222,2.420853971044311
33901,0.25,0.75,3,1.2,1.25,0.0022222222222222222,1.4715089593283686
33902,0.375,0.75,3,1.2,1.25,0.0022222222222222222,1.8416788791015384
34018,1.75,0.25,5,1.2,1.25,0.0022222222222222222,1.9300659945678238
34032,1.625,0.3125,5,1.2,1.25,0.0022222222222222222,2.3918347912013562
34033,1.75,0.3125,5,1.2,1.25,0.0022222222222222222,2.781697691097658
34046,1.5,0.375,5,1.2,1.25,0.0022222222222222222,2.8264191910169636
34047,1.625,0.375,5,1.2,1.25,0.0022222222222222222,3.299251804359117
34060,1.375,0.4375,5,1.2,1.25,0.0022222222222222222,3.1886689112253355
34061,1.5,0.4375,5,1.2,1.25,0.0022222222222222222,3.737706173951145
34073,1.125,0.5,5,1.2,1.25,0.0022222222222222222,2.912163555805899
34074,1.25,0.5,5,1.2,1.25,0.0022222222222222222,3.448109201872013
34075,1.375,0.5,5,1.2,1.25,0.0022222222222222222,4.060991070136799
34086,0.875,0.5625,5,1.2,1.25,0.0022222222222222222,2.515558529099205
34087,1,0.5625,5,1.2,1.25,0.0022222222222222222,3.0162755439222173
34088,1.125,0.5625,5,1.2,1.25,0.0022222222222222222,3.59275091021331
34089,1.25,0.5625,5,1.2,1.25,0.0022222222222222222,4.2539497648895965
34099,0.625,0.625,5,1.2,1.25,0.0022222222222222222,2.0562372467379895
34100,0.75,0.625,5,1.2,1.25,0.0022222222222222222,2.5035468676686436
34101,0.875,0.625,5,1.2,1.25,0.0022222222222222222,3.0239088154837668
34102,1,0.625,5,1.2,1.25,0.0022222222222222222,3.6258119625070386
34112,0.375,0.6875,5,1.2,1.25,0.0022222222222222222,1.5903879350469114
34113,0.5,0.6875,5,1.2,1.25,0.0022222222222222222,1.9712289325537111
34114,0.625,0.6875,5,1.2,1.25,0.0022222222222222222,2.420853971044311
34115,0.75,0.6875,5,1.2,1.25,0.0022222222222222222,2.947481564156036
34126,0.25,0.75,5,1.2,1.25,0.0022222222222222222,1.4715089593283686
34127,0.375,0.75,5,1.2,1.25,0.0022222222222222222,1.8416788791015384
34128,0.5,0.75,5,1.2,1.25,0.0022222222222222222,2.2826950651200435
34229,1.875,0.1875,7,1.2,1.25,0.0022222222222222222,1.488647522992084
34244,1.875,0.25,7,1.2,1.25,0.0022222222222222222,2.2374102334438137
34258,1.75,0.3125,7,1.2,1.25,0.0022222222222222222,2.781697691097658
34259,1.875,0.3125,7,1.2,1.25,0.0022222222222222222,3.224655995145152
34272,1.625,0.375,7,1.2,1.25,0.0022222222222222222,3.299251804359117
34273,1.75,0.375,7,1.2,1.25,0.0022222222222222222,3.8370213362127337
34285,1.375,0.4375,7,1.2,1.25,0.0022222222222222222,3.1886689112253355
34286,1.5,0.4375,7,1.2,1.25,0.0022222222222222222,3.737706173951145
34287,1.625,0.4375,7,1.2,1.25,0.0022222222222222222,4.362988291958039
34299,1.25,0.5,7,1.2,1.25,0.0022222222222222222,3.448109201872013
34300,1.375,0.5,7,1.2,1.25,0.0022222222222222222,4.060991070136799
34312,1,0.5625,7,1.2,1.25,0.0022222222222222222,3.0162755439222173
34313,1.125,0.5625,7,1.2,1.25,0.0022222222222222222,3.59275091021331
34325,0.75,0.625,7,1.2,1.25,0.0022222222222222222,2.5035468676686436
34326,0.875,0.625,7,1.2,1.25,0.0022222222222222222,3.0239088154837668
34337,0.375,0.6875,7,1.2,1.25,0.0022222222222222222,1.5903879350469114
34338,0.5,0.6875,7,1.2,1.25,0.0022222222222222222,1.9712289325537111
34339,0.625,0.6875,7,1.2,1.25,0.0022222222222222222,2.420853971044311
34351,0.25,0.75,7,1.2,1.25,0.0022222222222222222,1.4715089593283686
34352,0.375,0.75,7,1.2,1.25,0.0022222222222222222,1.8416788791015384
34440,2,0.125,3,1.3,1.25,0.0022222222222222222,1.195309726541694
34455,2,0.1875,3,1.3,1.25,0.0022222222222222222,1.8642144559500902
34467,1.625,0.25,3,1.3,1.25,0.0022222222222222222,1.7978585262472206
34469,1.875,0.25,3,1.3,1.25,0.0022222222222222222,2.4238610862307985
34483,1.75,0.3125,3,1.3,1.25,0.0022222222222222222,3.0135058320224632
34496,1.5,0.375,3,1.3,1.25,0.0022222222222222222,3.0619541236017107
34497,1.625,0.375,3,1.3,1.25,0.0022222222222222222,3.5741894547223767
34510,1.375,0.4375,3,1.3,1.25,0.0022222222222222222,3.4543913204941132
34511,1.5,0.4375,3,1.3,1.25,0.0022222222222222222,4.0491816884470735
34523,1.125,0.5,3,1.3,1.25,0.0022222222222222222,3.154843852123058
34524,1.25,0.5,3,1.3,1.25,0.0022222222222222222,3.735451635361348
34525,1.375,0.5,3,1.3,1.25,0.0022222222222222222,4.399406992648199
34536,0.875,0.5625,3,1.3,1.25,0.0022222222222222222,2.725188406524139
34537,1,0.5625,3,1.3,1.25,0.0022222222222222222,3.267631839249069
34538,1.125,0.5625,3,1.3,1.25,0.0022222222222222222,3.892146819397753
34549,0.625,0.625,3,1.3,1.25,0.0022222222222222222,2.227590350632822
34550,0.75,0.625,3,1.3,1.25,0.0022222222222222222,2.7121757733076977
34551,0.875,0.625,3,1.3,1.25,0.0022222222222222222,3.2759012167740806
34562,0.375,0.6875,3,1.3,1.25,0.0022222222222222222,1.7229202629674876
34563,0.5,0.6875,3,1.3,1.25,0.0022222222222222222,2.1354980102665206
34564,0.625,0.6875,3,1.3,1.25,0.0022222222222222222,2.6225918019646706
34576,0.25,0.75,3,1.3,1.25,0.0022222222222222222,1.594134705939066
34577,0.375,0.75,3,1.3,1.25,0.0022222222222222222,1.9951521190266668
34708,1.75,0.3125,5,1.3,1.25,0.0022222222222222222,3.0135058320224632
34709,1.875,0.3125,5,1.3,1.25,0.0022222222222222222,3.493377328073915
34722,1.625,0.375,5,1.3,1.25,0.0022222222222222222,3.5741894547223767
34723,1.75,0.375,5,1.3,1.25,0.0022222222222222222,4.156773114230462
34735,1.375,0.4375,5,1.3,1.25,0.0022222222222222222,3.4543913204941132
34736,1.5,0.4375,5,1.3,1.25,0.0022222222222222222,4.0491816884470735
34737,1.625,0.4375,5,1.3,1.25,0.0022222222222222222,4.72657064962121
34749,1.25,0.5,5,1.3,1.25,0.0022222222222222222,3.735451635361348
34750,1.375,0.5,5,1.3,1.25,0.0022222222222222222,4.399406992648199
34751,1.5,0.5,5,1.3,1.25,0.0022222222222222222,5.156913789405005
34762,1,0.5625,5,1.3,1.25,0.0022222222222222222,3.267631839249069
34763,1.125,0.5625,5,1.3,1.25,0.0022222222222222222,3.892146819397753
34764,1.25,0.5625,5,1.3,1.25,0.0022222222222222222,4.608445578630397
34775,0.75,0.625,5,1.3,1.25,0.0022222222222222222,2.7121757733076977
34776,0.875,0.625,5,1.3,1.25,0.0022222222222222222,3.2759012167740806
34777,1,0.625,5,1.3,1.25,0.0022222222222222222,3.9279629593826253
34788,0.5,0.6875,5,1.3,1.25,0.0022222222222222222,2.1354980102665206
34789,0.625,0.6875,5,1.3,1.25,0.0022222222222222222,2.6225918019646706
34790,0.75,0.6875,5,1.3,1.25,0.0022222222222222222,3.193105027835706
34801,0.25,0.75,5,1.3,1.25,0.0022222222222222222,1.594134705939066
34802,0.375,0.75,5,1.3,1.25,0.0022222222222222222,1.9951521190266668
34803,0.5,0.75,5,1.3,1.25,0.0022222222222222222,2.4729196538800475
34919,1.875,0.25,7,1.3,1.25,0.0022222222222222222,2.4238610862307985
34933,1.75,0.3125,7,1.3,1.25,0.0022222222222222222,3.0135058320224632
34934,1.875,0.3125,7,1.3,1.25,0.0022222222222222222,3.493377328073915
34947,1.625,0.375,7,1.3,1.25,0.0022222222222222222,3.5741894547223767
34948,1.75,0.375,7,1.3,1.25,0.0022222222222222222,4.156773114230462
34961,1.5,0.4375,7,1.3,1.25,0.0022222222222222222,4.0491816884470735
34962,1.625,0.4375,7,1.3,1.25,0.0022222222222222222,4.72657064962121
34974,1.25,0.5,7,1.3,1.25,0.0022222222222222222,3.735451635361348
34975,1.375,0.5,7,1.3,1.25,0.0022222222222222222,4.399406992648199
34987,1,0.5625,7,1.3,1.25,0.0022222222222222222,3.267631839249069
34988,1.125,0.5625,7,1.3,1.25,0.0022222222222222222,3.892146819397753
35026,0.25,0.75,7,1.3,1.25,0.0022222222222222222,1.594134705939066
35130,2,0.1875,3,1.4,1.25,0.0022222222222222222,2.007615567946251
35157,1.625,0.3125,3,1.4,1.25,0.0022222222222222222,2.790473923068249
35171,1.5,0.375,3,1.4,1.25,0.0022222222222222222,3.2974890561864574
35172,1.625,0.375,3,1.4,1.25,0.0022222222222222222,3.8491271050856364
35173,1.75,0.375,3,1.4,1.25,0.0022222222222222222,4.4765248922481895
35185,1.375,0.4375,3,1.4,1.25,0.0022222222222222222,3.720113729762891
35186,1.5,0.4375,3,1.4,1.25,0.0022222222222222222,4.360657202943003
35187,1.625,0.4375,3,1.4,1.25,0.0022222222222222222,5.090153007284379
35198,1.125,0.5,3,1.4,1.25,0.0022222222222222222,3.397524148440216
35199,1.25,0.5,3,1.4,1.25,0.0022222222222222222,4.022794068850682
35200,1.375,0.5,3,1.4,1.25,0.0022222222222222222,4.737822915159599
35212,1,0.5625,3,1.4,1.25,0.0022222222222222222,3.51898813457592
35213,1.125,0.5625,3,1.4,1.25,0.0022222222222222222,4.191542728582196
35225,0.75,0.625,3,1.4,1.25,0.0022222222222222222,2.920804678946751
35226,0.875,0.625,3,1.4,1.25,0.0022222222222222222,3.5278936180643945
35237,0.375,0.6875,3,1.4,1.25,0.0022222222222222222,1.8554525908880635
35238,0.5,0.6875,3,1.4,1.25,0.0022222222222222222,2.2997670879793297
35239,0.625,0.6875,3,1.4,1.25,0.0022222222222222222,2.8243296328850294
35251,0.25,0.75,3,1.4,1.25,0.0022222222222222222,1.7167604525497633
35252,0.375,0.75,3,1.4,1.25,0.0022222222222222222,2.1486253589517945
35354,1.875,0.1875,5,1.4,1.25,0.0022222222222222222,1.7367554434907646
35369,1.875,0.25,5,1.4,1.25,0.0022222222222222222,2.610311939017783
35383,1.75,0.3125,5,1.4,1.25,0.0022222222222222222,3.2453139729472675
35384,1.875,0.3125,5,1.4,1.25,0.0022222222222222222,3.762098661002677
35397,1.625,0.375,5,1.4,1.25,0.0022222222222222222,3.8491271050856364
35398,1.75,0.375,5,1.4,1.25,0.0022222222222222222,4.4765248922481895
35411,1.5,0.4375,5,1.4,1.25,0.0022222222222222222,4.360657202943003
35412,1.625,0.4375,5,1.4,1.25,0.0022222222222222222,5.090153007284379
35424,1.25,0.5,5,1.4,1.25,0.0022222222222222222,4.022794068850682
35425,1.375,0.5,5,1.4,1.25,0.0022222222222222222,4.737822915159599
35426,1.5,0.5,5,1.4,1.25,0.0022222222222222222,5.553599465513082
35437,1,0.5625,5,1.4,1.25,0.0022222222222222222,3.51898813457592
35438,1.125,0.5625,5,1.4,1.25,0.0022222222222222222,4.191542728582196
35439,1.25,0.5625,5,1.4,1.25,0.0022222222222222222,4.962941392371196
35450,0.75,0.625,5,1.4,1.25,0.0022222222222222222,2.920804678946751
35451,0.875,0.625,5,1.4,1.25,0.0022222222222222222,3.5278936180643945
35452,1,0.625,5,1.4,1.25,0.0022222222222222222,4.2301139562582115
35463,0.5,0.6875,5,1.4,1.25,0.0022222222222222222,2.2997670879793297
35464,0.625,0.6875,5,1.4,1.25,0.0022222222222222222,2.8243296328850294
35465,0.75,0.6875,5,1.4,1.25,0.0022222222222222222,3.4387284915153753
35476,0.25,0.75,5,1.4,1.25,0.0022222222222222222,1.7167604525497633
35477,0.375,0.75,5,1.4,1.25,0.0022222222222222222,2.1486253589517945
35478,0.5,0.75,5,1.4,1.25,0.0022222222222222222,2.6631442426400507
35565,2,0.125,7,1.4,1.25,0.0022222222222222222,1.2872566285833629
35580,2,0.1875,7,1.4,1.25,0.0022222222222222222,2.007615567946251
35594,1.875,0.25,7,1.4,1.25,0.0022222222222222222,2.610311939017783
35595,2,0.25,7,1.4,1.25,0.0022222222222222222,3.0174097945736094
35608,1.75,0.3125,7,1.4,1.25,0.0022222222222222222,3.2453139729472675
35609,1.875,0.3125,7,1.4,1.25,0.0022222222222222222,3.762098661002677
35622,1.625,0.375,7,1.4,1.25,0.0022222222222222222,3.8491271050856364
35623,1.75,0.375,7,1.4,1.25,0.0022222222222222222,4.4765248922481895
35624,1.875,0.375,7,1.4,1.25,0.0022222222222222222,5.189367945122939
35636,1.5,0.4375,7,1.4,1.25,0.0022222222222222222,4.360657202943003
35637,1.625,0.4375,7,1.4,1.25,0.0022222222222222222,5.090153007284379
35649,1.25,0.5,7,1.4,1.25,0.0022222222222222222,4.022794068850682
35650,1.375,0.5,7,1.4,1.25,0.0022222222222222222,4.737822915159599
35818,1.75,0.25,3,1.5,1.25,0.0022222222222222222,2.4125824932097797
35820,2,0.25,3,1.5,1.25,0.0022222222222222222,3.2329390656145818
35834,1.875,0.3125,3,1.5,1.25,0.0022222222222222222,4.03081999393144
35847,1.625,0.375,3,1.5,1.25,0.0022222222222222222,4.124064755448896
35848,1.75,0.375,3,1.5,1.25,0.0022222222222222222,4.796276670265917
35860,1.375,0.4375,3,1.5,1.25,0.0022222222222222222,3.9858361390316692
35861,1.5,0.4375,3,1.5,1.25,0.0022222222222222222,4.672132717438931
35862,1.625,0.4375,3,1.5,1.25,0.0022222222222222222,5.4537353649475495
35874,1.25,0.5,3,1.5,1.25,0.0022222222222222222,4.310136502340017
35875,1.375,0.5,3,1.5,1.25,0.0022222222222222222,5.076238837670999
35887,1,0.5625,3,1.5,1.25,0.0022222222222222222,3.7703444299027717
35900,0.75,0.625,3,1.5,1.25,0.0022222222222222222,3.129433584585805
35913,0.5,0.6875,3,1.5,1.25,0.0022222222222222222,2.4640361656921392
35926,0.25,0.75,3,1.5,1.25,0.0022222222222222222,1.8393861991604608
36044,1.875,0.25,5,1.5,1.25,0.0022222222222222222,2.7967627918047673
36045,2,0.25,5,1.5,1.25,0.0022222222222222222,3.2329390656145818
36058,1.75,0.3125,5,1.5,1.25,0.0022222222222222222,3.4771221138720727
36059,1.875,0.3125,5,1.5,1.25,0.0022222222222222222,4.03081999393144
36072,1.625,0.375,5,1.5,1.25,0.0022222222222222222,4.124064755448896
36073,1.75,0.375,5,1.5,1.25,0.0022222222222222222,4.796276670265917
36074,1.875,0.375,5,1.5,1.25,0.0022222222222222222,5.560037084060292
36086,1.5,0.4375,5,1.5,1.25,0.0022222222222222222,4.672132717438931
36087,1.625,0.4375,5,1.5,1.25,0.0022222222222222222,5.4537353649475495
36088,1.75,0.4375,5,1.5,1.25,0.0022222222222222222,6.342680158487201
36099,1.25,0.5,5,1.5,1.25,0.0022222222222222222,4.310136502340017
36100,1.375,0.5,5,1.5,1.25,0.0022222222222222222,5.076238837670999
36101,1.5,0.5,5,1.5,1.25,0.0022222222222222222,5.950285141621159
36113,1.125,0.5625,5,1.5,1.25,0.0022222222222222222,4.490938637766638
36114,1.25,0.5625,5,1.5,1.25,0.0022222222222222222,5.317437206111996
36126,0.875,0.625,5,1.5,1.25,0.0022222222222222222,3.7798860193547084
36138,0.5,0.6875,5,1.5,1.25,0.0022222222222222222,2.4640361656921392
36139,0.625,0.6875,5,1.5,1.25,0.0022222222222222222,3.026067463805389
36151,0.25,0.75,5,1.5,1.25,0.0022222222222222222,1.8393861991604608
36152,0.375,0.75,5,1.5,1.25,0.0022222222222222222,2.302098598876923
36255,2,0.1875,7,1.5,1.25,0.0022222222222222222,2.1510166799424115
36270,2,0.25,7,1.5,1.25,0.0022222222222222222,3.2329390656145818
36284,1.875,0.3125,7,1.5,1.25,0.0022222222222222222,4.03081999393144
36285,2,0.3125,7,1.5,1.25,0.0022222222222222222,4.6594568059281345
36298,1.75,0.375,7,1.5,1.25,0.0022222222222222222,4.796276670265917
36299,1.875,0.375,7,1.5,1.25,0.0022222222222222222,5.560037084060292
36311,1.5,0.4375,7,1.5,1.25,0.0022222222222222222,4.672132717438931
36312,1.625,0.4375,7,1.5,1.25,0.0022222222222222222,5.4537353649475495
